config_id,node_id,highlight_reason,n_members,degree,component_id,mean_imputation_fraction,physically_derived_fraction,candidate_population_top,radius_class_top,orbit_class_top,thermal_class_top,mean_pl_rade,mean_pl_bmasse,mean_pl_dens,mean_pl_orbper,mean_pl_orbsmax,mean_pl_insol,mean_pl_eqt,example_pl_names,interpretation_text,caution_text
orbital_pca2_cubes10_overlap0p35,cube32_cluster4,extreme_density;extreme_mass;risky_node,9,1,20,0.05555555555555555,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,warm,11.998911647157504,3937.1999787255563,11.965877133686403,10198.90525314129,10.074000000000002,0.2522095966842458,332.5722823378469,"[""51 Eri b"", ""HD 142 c"", ""HD 221420 b"", ""HD 26161 b"", ""HD 48265 c""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube0_cluster3,central_node;cycle_component_node;extreme_insolation;extreme_small_radius;extreme_temperature;reliable_node,8,3,1,0.0,0.125,rocky_candidate,rocky_size,short_period,very_hot,0.9625,1.2380499999999999,4.46441861153874,0.675205437125,0.015184439496393837,3883.895756547724,1986.14968618672,"[""Kepler-1087 b"", ""Kepler-1340 b"", ""Kepler-1368 b"", ""Kepler-1489 c"", ""Kepler-1547 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube2_cluster1,central_node;cycle_component_node;reliable_node,8,3,0,0.0,0.125,sub_neptune_candidate,rocky_size,short_period,warm,4.17228116,132.17676428727205,2.8107610294590994,2.00349161450625,0.024664102152996612,76.875625,724.875,"[""K2-104 b"", ""Kepler-1308 b"", ""Kepler-1984 b"", ""Kepler-303 b"", ""Kepler-785 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube5_cluster3,central_node;cycle_component_node;extreme_insolation;extreme_small_radius;extreme_temperature;reliable_node,8,3,1,0.0,0.125,rocky_candidate,rocky_size,short_period,very_hot,0.9625,1.2380499999999999,4.46441861153874,0.675205437125,0.015184439496393837,3883.895756547724,1986.14968618672,"[""Kepler-1087 b"", ""Kepler-1340 b"", ""Kepler-1368 b"", ""Kepler-1489 c"", ""Kepler-1547 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube17_cluster2,central_node;cycle_component_node;extreme_large_radius;risky_node,8,3,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,hot,13.350000000000001,803.7882786400003,1.949182129482857,431.80227125000005,1.3152500000000003,9.980582429932639,861.4208849417017,"[""24 Sex b"", ""HD 108863 b"", ""HD 154857 b"", ""HD 95089 b"", ""HIP 90988 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube17_cluster9,risky_node,8,1,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,hot,12.5455,1913.7319729274998,5.658455274403472,311.42524999999995,1.1190749999999998,24.55620168251719,1012.4085133075623,"[""11 Com b"", ""HD 173416 b"", ""HD 2952 b"", ""HD 33142 b"", ""HD 59686 A b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube26_cluster11,risky_node,8,1,19,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,13.1375,1217.27082409375,3.1389359237848704,4322.562500000001,5.17625,0.2062967321342509,245.84543962686945,"[""HD 114783 c"", ""HD 136925 b"", ""HD 13931 b"", ""HD 75302 b"", ""HD 95872 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube17_cluster5,central_node;cycle_component_node;extreme_mass;risky_node,7,3,0,0.0,0.07142857142857142,warm_or_cool_giant_candidate,jovian_size,long_period,hot,12.614285714285716,3283.5952934157144,9.607948223754471,831.583857142857,2.0943540866205916,6.803478009102186,893.4887214239722,"[""HD 110014 b"", ""HD 158996 b"", ""HD 18438 b"", ""HD 208527 b"", ""HD 94890 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube24_cluster3,central_node;cycle_component_node;extreme_mass;risky_node,7,3,0,0.0,0.07142857142857142,warm_or_cool_giant_candidate,jovian_size,long_period,hot,12.614285714285716,3283.5952934157144,9.607948223754471,831.583857142857,2.0943540866205916,6.803478009102186,893.4887214239722,"[""HD 110014 b"", ""HD 158996 b"", ""HD 18438 b"", ""HD 208527 b"", ""HD 94890 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube2_cluster2,reliable_node,7,1,5,0.0,0.07142857142857142,super_earth_candidate,rocky_size,short_period,warm,1.3604285714285713,2.3774285714285712,4.709807109507149,2.2845570714285715,0.02155495918645253,19.232441989049043,543.3313959274185,"[""G 264-012 b"", ""K2-28 b"", ""K2-384 b"", ""L 98-59 b"", ""TOI-2266 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube7_cluster5,reliable_node,7,1,5,0.0,0.07142857142857142,super_earth_candidate,rocky_size,short_period,warm,1.3604285714285713,2.3774285714285712,4.709807109507149,2.2845570714285715,0.02155495918645253,19.232441989049043,543.3313959274185,"[""G 264-012 b"", ""K2-28 b"", ""K2-384 b"", ""L 98-59 b"", ""TOI-2266 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube32_cluster2,extreme_mass;extreme_orbital_period;risky_node,7,1,21,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.557142857142855,3276.538451821428,9.581782014518632,16881.79555285715,12.91042857142857,0.053308582930890636,108.14734913177651,"[""HD 109988 b"", ""HD 11112 b"", ""HD 149806 b"", ""HD 155918 c"", ""HD 213472 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube13_cluster2,central_node;cycle_component_node;risky_node,6,3,0,0.0,0.0,sub_neptune_candidate,sub_neptune_size,long_period,warm,4.5,30.095,9.733795133898392,124.49376961666668,0.4320036971999999,1.9335415860391405,333.1331602611844,"[""BD-06 1339 c"", ""HD 103949 b"", ""Kepler-1540 b"", ""Kepler-186 f"", ""Kepler-25 d""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube17_cluster0,central_node;cycle_component_node;risky_node,6,3,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,hot,12.55950358253574,2044.491308456667,5.908152268543813,518.7790650000001,1.5248333333333335,10.607676841418304,923.1978399229769,"[""11 UMi b"", ""HD 158038 b"", ""HD 202696 b"", ""HD 33844 b"", ""HD 60292 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube19_cluster1,central_node;cycle_component_node;risky_node,6,3,0,0.0,0.0,sub_neptune_candidate,sub_neptune_size,long_period,warm,4.5,30.095,9.733795133898392,124.49376961666668,0.4320036971999999,1.9335415860391405,333.1331602611844,"[""BD-06 1339 c"", ""HD 103949 b"", ""Kepler-1540 b"", ""Kepler-186 f"", ""Kepler-25 d""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube19_cluster4,central_node;cycle_component_node;risky_node,6,3,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,warm,10.180970379876726,2690.9886021116668,7.7377934976087985,642.5833316666667,1.3616833333333336,0.9236972132018876,409.5414947389649,"[""BD-17 63 b"", ""HD 164604 b"", ""HD 20794 f"", ""HD 7199 b"", ""HD 96127 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube24_cluster0,central_node;cycle_component_node;risky_node,6,3,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,hot,12.55950358253574,2044.491308456667,5.908152268543813,518.7790650000001,1.5248333333333335,10.607676841418304,923.1978399229769,"[""11 UMi b"", ""HD 158038 b"", ""HD 202696 b"", ""HD 33844 b"", ""HD 60292 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube24_cluster1,central_node;cycle_component_node;extreme_large_radius;risky_node,6,3,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,hot,13.366666666666667,825.9297529650001,2.022843259160371,440.56969333333336,1.332,9.701153668717238,855.4149469828996,"[""24 Sex b"", ""HD 108863 b"", ""HD 95089 b"", ""HIP 90988 b"", ""eps CrB b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube26_cluster4,central_node;cycle_component_node;risky_node,6,3,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,warm,10.180970379876726,2690.9886021116668,7.7377934976087985,642.5833316666667,1.3616833333333336,0.9236972132018876,409.5414947389649,"[""BD-17 63 b"", ""HD 164604 b"", ""HD 20794 f"", ""HD 7199 b"", ""HD 96127 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube7_cluster1,extreme_density,6,1,6,0.0,0.0,rocky_candidate,rocky_size,short_period,warm,1.585,5.892500000000001,14.630137586448235,3.921776266666667,0.026916666666666648,8.089976328103367,396.06037835620253,"[""Barnard c"", ""GJ 1265 b"", ""K2-415 b"", ""LHS 1140 c"", ""TOI-1080 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube7_cluster2,risky_node,6,1,7,0.0,0.08333333333333333,sub_neptune_candidate,sub_neptune_size,intermediate_period,cool,1.9616666666666667,4.595,3.4561749467025606,18.048077415000005,0.08982189375999032,1.9106361033723687,209.23298586578062,"[""GJ 180 b"", ""GJ 273 b"", ""K2-332 b"", ""K2-9 b"", ""Kepler-560 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube8_cluster0,extreme_density,6,1,6,0.0,0.0,rocky_candidate,rocky_size,short_period,warm,1.585,5.892500000000001,14.630137586448235,3.921776266666667,0.026916666666666648,8.089976328103367,396.06037835620253,"[""Barnard c"", ""GJ 1265 b"", ""K2-415 b"", ""LHS 1140 c"", ""TOI-1080 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube13_cluster4,risky_node,6,1,7,0.0,0.08333333333333333,sub_neptune_candidate,sub_neptune_size,intermediate_period,cool,1.9616666666666667,4.595,3.4561749467025606,18.048077415000005,0.08982189375999032,1.9106361033723687,209.23298586578062,"[""GJ 180 b"", ""GJ 273 b"", ""K2-332 b"", ""K2-9 b"", ""Kepler-560 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube26_cluster14,risky_node,6,1,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,13.116666666666667,1129.4036000449998,2.9809166463279655,2145.5978633333334,3.2023333333333337,0.32017032552669106,262.74873338816855,"[""HD 219134 h"", ""HD 219415 b"", ""HD 27631 b"", ""HD 38529 c"", ""HD 89307 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube32_cluster3,extreme_mass;extreme_orbital_period;risky_node,6,1,22,0.08333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,10.832667128454682,3365.7444247782582,10.444328500670776,26144.098576474436,17.776500000000002,0.04319225124140922,91.80147850583863,"[""GJ 2030 c"", ""HD 111232 c"", ""HD 11506 d"", ""HD 25912 c"", ""HR 5183 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube33_cluster2,extreme_orbital_period;risky_node,6,1,21,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.616666666666665,3026.4680342566667,8.761127513099613,17028.761478333337,12.862166666666665,0.04683732602437552,84.41570841295703,"[""HD 109988 b"", ""HD 11112 b"", ""HD 149806 b"", ""HD 155918 c"", ""HD 213472 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube0_cluster2,central_node;cycle_component_node;extreme_insolation;extreme_temperature;reliable_node,5,3,1,0.0,0.0,sub_neptune_candidate,sub_neptune_size,short_period,very_hot,2.0325999999999995,9.269400000000001,5.564798360250949,0.7674748522000001,0.01658599999999998,3772.8835537064174,2024.0,"[""HD 80653 b"", ""K2-187 b"", ""Kepler-1067 b"", ""LTT 9779 b"", ""WASP-47 e""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube5_cluster2,central_node;cycle_component_node;extreme_insolation;extreme_temperature;reliable_node,5,3,1,0.0,0.0,sub_neptune_candidate,sub_neptune_size,short_period,very_hot,2.0325999999999995,9.269400000000001,5.564798360250949,0.7674748522000001,0.01658599999999998,3772.8835537064174,2024.0,"[""HD 80653 b"", ""K2-187 b"", ""Kepler-1067 b"", ""LTT 9779 b"", ""WASP-47 e""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
